,status,totalResults,source,author,title,description,url,urlToImage,publishedAt,content
33,ok,1947,"{'id': None, 'name': 'MacRumors'}",Hartley Charlton,"Volkswagen CEO Skeptical About Apple Car, Believes in CarPlay-Only Approach","Volkswagen CEO Herbert Diess is skeptical that Apple is planning to sell a physical vehicle and believes that the company is focusing on cockpit software instead (via Reuters).





Diess made the comments at the hub.berlin technology conference in Berlin, wh…",https://www.macrumors.com/2022/06/22/volkswagen-ceo-skeptical-about-apple-car/,https://images.macrumors.com/t/o6oM5ukmF9Sr_pIZzACoQJpkjyM=/1960x/article-new/2022/06/next-generation-carplay-multi-display.jpg,2022-06-22T12:36:29Z,"Volkswagen CEO Herbert Diess is skeptical that Apple is planning to sell a physical vehicle and believes that the company is focusing on cockpit software instead (via Reuters).
Diess made the commen… [+1720 chars]"
34,ok,1947,"{'id': 'financial-post', 'name': 'Financial Post'}","Zeba Siddiqui, Reuters","Apple and Android phones hacked by Italian spyware, Google says - Financial Post","<ol><li>Apple and Android phones hacked by Italian spyware, Google says  Financial Post
</li><li>Google Warns of New Spyware Targeting iOS and Android Users  WIRED
</li><li>Why you don't need to worry about the recent Italian iPhone hacker attack  Macworld…",https://financialpost.com/pmn/business-pmn/apple-and-android-phones-hacked-by-italian-spyware-google-says,,2022-06-23T16:30:14Z,"Author of the article:
Article content
SAN FRANCISCO An Italian companys hacking tools were used to spy on Apple Inc and Android smartphones in Italy and Kazakhstan, Alphabet Incs Google said in a … [+4235 chars]"
35,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,"Futures rebound as China ADRs rally; tech, growth stocks rise - Reuters.com","U.S. stock index futures bounced on Monday, as a report of Beijing regulators concluding a year-long probe into Didi Global added to optimism about easing COVID-19 curbs in the country, lifting shares of other NY-listed China stocks.",https://www.reuters.com/markets/europe/futures-rebound-china-adrs-rally-tech-growth-stocks-rise-2022-06-06/,https://www.reuters.com/resizer/4YN-gZzXHj7Wo1dGZfFFAZNqj0s=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GJTANAQNCJN77J4EVFHRV7WR4Y.jpg,2022-06-06T09:41:00Z,"June 6 (Reuters) - U.S. stock index futures bounced on Monday, as a report of Beijing regulators concluding a year-long probe into Didi Global added to optimism about easing COVID-19 curbs in the cou… [+1758 chars]"
36,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures edge higher after Monday's rout on Wall Street - Reuters.com,U.S. stock index futures pointed to a potential rebound on Wall Street on Tuesday after a sharp selloff in the previous session pushed the S&P 500 into bear market territory.,https://www.reuters.com/markets/europe/futures-edge-higher-after-mondays-rout-wall-street-2022-06-14/,https://www.reuters.com/resizer/exs-5404ylGdYEOvhC_sTnA2kYE=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/7QZDC7PUHRKQLAJWSZT2BIIHOI.jpg,2022-06-14T11:28:00Z,"June 14 (Reuters) - U.S. stock index futures pointed to a potential rebound on Wall Street on Tuesday after a sharp selloff in the previous session pushed the S&amp;P 500 into bear market territory.… [+2379 chars]"
37,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Wall St set to extend bounce as inflation fears ease - Reuters.com,"U.S. stock index futures edged higher on Monday, setting up Wall Street to extend gains from the previous week after a slide in commodity prices eased worries of prolonged inflation.",https://www.reuters.com/markets/europe/wall-st-set-extend-bounce-inflation-fears-ease-2022-06-27/,https://www.reuters.com/resizer/WQ2YuH9z1Gxv_bPSSobCmCgbC3U=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/6BDGN6JZSZIG3FO32AEZRTVUNQ.jpg,2022-06-27T11:19:00Z,"June 27 (Reuters) - U.S. stock index futures edged higher on Monday, setting up Wall Street to extend gains from the previous week after a slide in commodity prices eased worries of prolonged inflati… [+2193 chars]"
38,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures edge lower as Fed hawks push for faster rate hikes - Reuters.com,U.S. stock index futures dipped on Wednesday after several Federal Reserve policymakers made the case for faster interest rate hikes to bring down high inflation.,https://www.reuters.com/markets/europe/futures-edge-lower-fed-hawks-push-faster-rate-hikes-2022-06-29/,https://www.reuters.com/resizer/T3gIM1PXxAz4XxiHO7hc5Nl_feI=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/H5FGPLRHWRKXFGBNJV4XXB6NNM.jpg,2022-06-29T11:57:00Z,"June 29 (Reuters) - U.S. stock index futures dipped on Wednesday after several Federal Reserve policymakers made the case for faster interest rate hikes to bring down high inflation.
Investors are n… [+2115 chars]"
39,ok,1947,"{'id': None, 'name': 'MacRumors'}",Sami Fathi,iOS 16 Introduces Safety Check to Help Users in Abusive Relationships,"As part of iOS 16, Apple is introducing Safety Check, a new feature meant to help individuals in an abusive relationship quickly and safely end sharing their passwords, location, and more with their partner.





As Apple describes Safety Check:

A new privac…",https://www.macrumors.com/2022/06/06/ios-16-safety-check-abusive-relationships/,https://images.macrumors.com/t/95XpzD1t2jJmgEwZhwnVj8L_DhQ=/1600x/article-new/2022/06/f1654536837.jpg,2022-06-06T20:11:28Z,"As part of iOS 16, Apple is introducing Safety Check, a new feature meant to help individuals in an abusive relationship quickly and safely end sharing their passwords, location, and more with their … [+689 chars]"
40,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Ashurst expands U.S. footprint with office opening in Austin - Reuters.com,"International law firm Ashurst said Thursday it opened its third U.S. outpost in Austin, Texas, amid an influx of firms setting up shop in the city.",https://www.reuters.com/legal/legalindustry/ashurst-expands-us-footprint-with-office-opening-austin-2022-06-23/,https://www.reuters.com/resizer/AYrk_or9ehInZz41PW1N9YBGNQ0=/728x381/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UR4VPDY3FNO5VG4NOX2KIB4U5Q.jpg,2022-06-23T19:55:00Z,"(Reuters) - International law firm Ashurst said Thursday it opened its third U.S. outpost in Austin, Texas, amid an influx of firms setting up shop in the city.
Ashurst is among a small group of U.K… [+1888 chars]"
41,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,"Global smartphone, PC shipments to decline in 2022 on China slowdown - Gartner - Reuters.com","China's slowing economy and an inflation-driven drop in consumer spending are expected to drag down global shipments of computers and smartphones this year, according to research firm Gartner.",https://www.reuters.com/technology/global-smartphone-pc-shipments-decline-2022-china-slowdown-gartner-2022-06-30/,https://www.reuters.com/resizer/2vvPgEqhFFGS-mnURNlibN66x3s=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/HWNV43ZZJVKADEXEWOKYZT5LEY.jpg,2022-06-30T07:10:00Z,"June 30 (Reuters) - China's slowing economy and an inflation-driven drop in consumer spending are expected to drag down global shipments of computers and smartphones this year, according to research … [+1512 chars]"
42,ok,1947,"{'id': None, 'name': 'MacRumors'}",Sami Fathi,Clock and Weather Come to the Mac With macOS Ventura,"With macOS Ventura, Apple is bringing a native Weather app to the Mac, alongside a new Clock app that lets users set timers, see world clocks, set alarms, and more.





macOS Ventura adds several features to the Mac, including a new way to manage multiple wi…",https://www.macrumors.com/2022/06/06/clock-weather-with-macos-ventura/,https://images.macrumors.com/t/rYsFNRl_ZKSLlGH6GoK517POtx0=/1600x/article-new/2022/06/clock-weather-macos-ventura.jpeg,2022-06-06T19:32:08Z,"With macOS Ventura, Apple is bringing a native Weather app to the Mac, alongside a new Clock app that lets users set timers, see world clocks, set alarms, and more.
macOS Ventura adds several featur… [+343 chars]"
43,ok,1947,"{'id': None, 'name': 'MacRumors'}",Juli Clover,Apple's Online Store Down Ahead of WWDC Keynote Event,"Apple's online storefront has gone down ahead of the Worldwide Developers Conference keynote event, which is scheduled to start at 10:00 a.m. Pacific Time.





It has been several years since Apple released new hardware at WWDC, but the fact that the store i…",https://www.macrumors.com/2022/06/06/apples-online-store-down-ahead-of-wwdc-keynote-event/,https://images.macrumors.com/t/DCjvOCKMgkqexfFVRbrta4u38Q4=/1600x/article-new/2022/06/wwdc-2022-store-down.jpg,2022-06-06T11:03:02Z,"Apple's online storefront has gone down ahead of the Worldwide Developers Conference keynote event, which is scheduled to start at 10:00 a.m. Pacific Time.
It has been several years since Apple rele… [+662 chars]"
44,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures jump after worst week for S&P 500 since March 2020 - Reuters,U.S. stock index futures climbed on Tuesday as investors returned from a long weekend to scoop up shares of megacap growth companies and banks that were hammered in a rout last week on worries over a global economic downturn.,https://www.reuters.com/markets/europe/futures-jump-after-worst-week-sp-500-since-march-2020-2022-06-21/,https://www.reuters.com/resizer/ihLx6GouRIHQIiq32PDw3qAjR7I=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UPGECQWKRZNDRNEDYMCTFFBQKQ.jpg,2022-06-21T10:48:00Z,June 21 (Reuters) - U.S. stock index futures climbed on Tuesday as investors returned from a long weekend to scoop up shares of megacap growth companies and banks that were hammered in a rout last we… [+2158 chars]
45,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures tumble on last day of a torrid first-half on growth fears - Reuters.com,U.S. stock index futures slid on Thursday on the last day of a dismal first-half of the year on worries that central banks determined to tame inflation will hamper global economic growth.,https://www.reuters.com/markets/europe/futures-tumble-last-day-torrid-first-half-growth-fears-2022-06-30/,https://www.reuters.com/resizer/YuguxBCg4P2AiEKWkyHKf-b9GFc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/33TAHTUZMFNOVFEMQ3TC6XDP3Y.jpg,2022-06-30T10:54:00Z,June 30 (Reuters) - U.S. stock index futures slid on Thursday on the last day of a dismal first-half of the year on worries that central banks determined to tame inflation will hamper global economic… [+2036 chars]
46,ok,1947,"{'id': None, 'name': 'Slashdot.org'}",BeauHD,Steve Jobs Awarded Posthumous Medal of Freedom By President Biden,"Steve Jobs, the co-founder and former CEO of Apple, has been awarded a posthumous Presidential Medal of Freedom by President Joe Biden, the White House announced Friday. The Verge reports: The Presidential Medal of Freedom is the highest US honor that can be …",https://slashdot.org/story/22/07/01/215214/steve-jobs-awarded-posthumous-medal-of-freedom-by-president-biden,https://a.fsdn.com/sd/topics/topicbeanies.gif,2022-07-02T00:45:00Z,"of the Steve Jobs' fellating by the mainstream. The guy was a salesman who often never heeded the sage advice of the experts he hired.
The person who really deserves that award is WOZNIAK.
Not real… [+2047 chars]"
47,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,"Wall Street set to rebound as China ADRs, growth stocks rally - Reuters.com","Wall Street was set to open higher on Monday after a drop last week, with U.S.-listed shares of Chinese technology companies rallying on optimism around easing regulatory crackdowns and relaxing COVID-19 curbs in the world's second-largest economy.",https://www.reuters.com/markets/us/futures-rebound-china-adrs-rally-tech-growth-stocks-rise-2022-06-06/,https://www.reuters.com/resizer/4YN-gZzXHj7Wo1dGZfFFAZNqj0s=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GJTANAQNCJN77J4EVFHRV7WR4Y.jpg,2022-06-06T12:57:00Z,"June 6 (Reuters) - Wall Street was set to open higher on Monday after a drop last week, with U.S.-listed shares of Chinese technology companies rallying on optimism around easing regulatory crackdown… [+3237 chars]"
48,ok,1947,"{'id': None, 'name': 'MacRumors'}",Hartley Charlton,Steve Jobs to Be Posthumously Awarded Presidential Medal of Freedom,"Apple co-founder and former CEO Steve Jobs is to be posthumously awarded the Presidential Medal of Freedom, the White House today announced.





The Presidential Medal of Freedom is the United States' highest civilian honor, presented to individuals ""who hav…",https://www.macrumors.com/2022/07/01/steve-jobs-awarded-presidential-medal-of-freedom/,https://images.macrumors.com/t/p1p6H957rFh27mgQpXHVgwKb-zM=/1600x/article-new/2020/06/steve-jobs-holding-iphone-4.jpg,2022-07-01T15:40:34Z,"Apple co-founder and former CEO Steve Jobs is to be posthumously awarded the Presidential Medal of Freedom, the White House today announced.
The Presidential Medal of Freedom is the United States' h… [+1836 chars]"
49,ok,1947,"{'id': None, 'name': 'MarketWatch'}",James Rogers,: Apple has ended imports of gold and tungsten from Russia,"Apple Inc. is no longer importing gold and tungsten from Russia, the company has confirmed to MarketWatch.",https://www.marketwatch.com/story/apple-has-ended-imports-of-gold-and-tungsten-from-russia-11656613974,https://images.mktw.net/im-567359/social,2022-06-30T18:32:00Z,"Apple Inc. is no longer importing gold and tungsten from Russia, the company has confirmed to MarketWatch.The tech giant uses a range of materials, including gold, tungsten and the metal tantalum in … [+1472 chars]"
50,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Google to pay $90 million to settle legal fight with app developers - Reuters,"Alphabet Inc's <a href=""https://www.reuters.com/companies/GOOGL.O"" target=""_blank"">(GOOGL.O)</a> Google has agreed to pay $90 million to settle a legal fight with app developers over the money they earned creating apps for Android smartphones and for enticing…",https://www.reuters.com/technology/google-pay-90-million-settle-legal-fight-with-app-developers-2022-07-01/,https://www.reuters.com/resizer/DXjj2xfkAYQJApaMKZ6WAKYr7OA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/MHQSTRRYRZJKBNQ5Z7IGZMMTE4.jpg,2022-07-01T00:21:00Z,"WASHINGTON, June 30 (Reuters) - Alphabet Inc's (GOOGL.O) Google has agreed to pay $90 million to settle a legal fight with app developers over the money they earned creating apps for Android smartpho… [+1887 chars]"
51,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Analysis: Some investors bet top growth stocks will thrive in U.S. recession - Reuters,Concerns about a possible U.S. recession are prompting some fund managers to rotate back into the big tech and growth winners of the last decade in the hope that they can better weather an economic storm.,https://www.reuters.com/markets/europe/some-investors-bet-top-growth-stocks-will-thrive-us-recession-2022-07-01/,https://www.reuters.com/resizer/g86WjNh0GP2Hy0Ryf2glSc-Dmz8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LQH5UN7YUVIITKZNB6EDVNUL2U.jpg,2022-07-01T05:03:00Z,"NEW YORK, July 1 (Reuters) - Concerns about a possible U.S. recession are prompting some fund managers to rotate back into the big tech and growth winners of the last decade in the hope that they can… [+4637 chars]"
52,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Warren Buffett charity lunch fetches winning bid of $19 mln - Reuters,"A lucky, and likely wealthy, person bid more than $19 million to dine with Warren Buffett, in the 21st and final time that the billionaire businessman auctioned a private lunch to benefit a San Francisco charity.",https://www.reuters.com/business/warren-buffett-charity-lunch-fetches-winning-bid-19-mln-2022-06-18/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=99,2022-06-18T02:54:00Z,"June 17 (Reuters) - A lucky, and likely wealthy, person bid more than $19 million to dine with Warren Buffett, in the 21st and final time that the billionaire businessman auctioned a private lunch to… [+2290 chars]"
53,ok,1947,"{'id': None, 'name': 'MacRumors'}",Jordan Golson,"WWDC 2022 Apple Event Live Keynote Coverage: iOS 16, macOS 13, and More","Apple's Worldwide Developers Conference (WWDC) starts today with the traditional keynote kicking things off at 10:00 a.m. Pacific Time.





We're expecting to see a number of announcements, including iOS 16, macOS 13, watchOS 9, and tvOS 16, though it's uncl…",https://www.macrumors.com/2022/06/06/wwdc-2022-live-coverage/,https://images.macrumors.com/t/sGjV7L_p8Y74_EHP4UEXYzTnIZA=/2562x/article-new/2022/06/wwdc-2022-live-banner.jpg,2022-06-06T16:08:36Z,"Apple's Worldwide Developers Conference (WWDC) starts today with the traditional keynote kicking things off at 10:00 a.m. Pacific Time.
We're expecting to see a number of announcements, including iO… [+757 chars]"
54,ok,1947,"{'id': None, 'name': 'Zamzar.com'}",The Zamzar Team,How Microsoft beat Apple to buy PowerPoint for $14M (1987),This is part one of a series of stories from Robert Gaskins who helped invent PowerPoint at Forethought Inc. in 1984. It was the first significant acquisition made by Microsoft. We interviewed Robert about the process of building a startup in the 1980s and… R…,https://blog.zamzar.com/2016/06/10/deal-of-the-century-how-microsoft-beat-apple-to-buy-powerpoint-for-14-million/,https://blog.zamzar.com/wp-content/uploads/2016/06/microsoft-reception-menlo-park.png,2022-06-28T09:18:22Z,This is part one of a series of stories from Robert Gaskins who helped invent PowerPoint at Forethought Inc. in 1984. It was the first significant acquisition made by Microsoft. We interviewed Robert… [+13871 chars]
55,ok,1947,"{'id': 'business-insider', 'name': 'Business Insider'}",rbradbury@insider.com (Rosie Bradbury),Apple's buy-now-pay-later rival to AfterPay. A lawyer who helps victims of predatory lending says Apple could use the data it has on you to push reckless spending.,"A lawyer who represents victims of predatory lending said Apple's entrance into Buy Now, Pay Later makes new regulation 'even more urgent'",https://www.businessinsider.com/apple-user-data-overspending-apple-pay-later-2022-6,https://i.insider.com/626cfb9f0983640018c08ee0?width=1200&format=jpeg,2022-06-11T14:18:16Z,"Apple is the latest entrant to the 
buy-now-pay-later market, but unlike rivals such as Klarna or AfterPay it already holds huge amounts of information about how its customers spend their money.
On… [+3912 chars]"
56,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Legal clashes await U.S. companies covering workers' abortion costs - Reuters,"A growing number of large U.S. companies have said they will cover travel costs for employees who must leave their home states to get abortions, but these new policies could expose businesses to lawsuits and even potential criminal liability, legal experts sa…",https://www.reuters.com/world/us/legal-clashes-await-us-companies-covering-workers-abortion-costs-2022-06-26/,https://www.reuters.com/resizer/8weV1C07X3uyiWXTBZs8tjpS_6A=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/CGP3Q2LOQNMG3PV2T6KBZXU7CA.jpg,2022-06-26T11:05:00Z,"June 26 (Reuters) - A growing number of large U.S. companies have said they will cover travel costs for employees who must leave their home states to get abortions, but these new policies could expos… [+5605 chars]"
57,ok,1947,"{'id': None, 'name': '9to5Mac'}",Ben Lovejoy,"Apple Pay Later lets you pay in instalments, directly in Wallet app, inc 0% interest","Among today’s iOS 16 announcements is Apple Pay Later, a way to let you pay in instalments simply by choosing the option in the Wallet app when you make payment.
You can pay in four equal instalments, and get up to six month’s interest-free … 
 more…
The post…",https://9to5mac.com/2022/06/06/apple-pay-later-lets-you-pay-in-instalments-directly-in-wallet-app-inc-0-interest/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/06/Screen-Shot-2022-06-06-at-1.21.58-PM.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-06-06T17:29:30Z,"Among today’s iOS 16 announcements is Apple Pay Later, a way to let you pay in instalments simply by choosing the option in the Wallet app when you make payment.
You can pay in four equal instalment… [+465 chars]"
58,ok,1947,"{'id': None, 'name': 'Hindustan Times'}",Himani Jha,iPhone 14 Pro Max: Release date to expected specifications; Everything we know so far - HT Tech,"<ol><li>iPhone 14 Pro Max: Release date to expected specifications; Everything we know so far  HT Tech
</li><li>I asked AI to make an iPhone 14 render, and it's as weird as you'd imagine  Techradar
</li><li>Is this the iPhone 14? no more Mini! No more notch…",https://tech.hindustantimes.com/tech/news/iphone-14-pro-max-release-date-to-expected-specifications-everything-we-know-so-far-71654786289155.html,https://images.hindustantimes.com/tech/img/2022/06/09/1600x900/AUPEF7SBPFIZTCEHMOHOODMLX4_1650272569284_1654786511391.webp,2022-06-09T14:59:57Z,Apple is just a few more months away from the launch of its iPhone 14 line up. The rumours and speculations regarding the features of iPhone 14 Pro models are already creating much hype on social med… [+2504 chars]
59,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures rise as investors scale back rate hike expectations - Reuters.com,U.S. stock index futures rose on Friday as signs of slowing economic growth and falling commodity prices eased expectations over how high the Federal Reserve will raise interest rates to rein in inflation.,https://www.reuters.com/markets/europe/futures-rise-investors-scale-back-rate-hike-expectations-2022-06-24/,https://www.reuters.com/resizer/N7ZhjymodvwNugIATBo1_ZJUbTQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/M3FTQOPZ4JIL5ER4JDMINWSC3Y.jpg,2022-06-24T11:52:00Z,June 24 (Reuters) - U.S. stock index futures rose on Friday as signs of slowing economic growth and falling commodity prices eased expectations over how high the Federal Reserve will raise interest r… [+2721 chars]
60,ok,1947,"{'id': None, 'name': 'MacRumors'}",Sami Fathi,"WWDC 2022 Rumor Report Card: MacBook Air With White Bezels, iOS 16 Lock Screen Changes, and More","This week, Apple held a jam-packed WWDC keynote where it announced iOS 16, iPadOS 16, macOS Ventura, watchOS 9, the next-generation of Apple silicon with M2, a new redesigned MacBook Air, and a revamped 13-inch MacBook Pro.





As is typical with all of Appl…",https://www.macrumors.com/2022/06/09/wwdc-2022-rumor-report-card/,https://images.macrumors.com/t/rDpmJID94Phz81guugMeevsuzc4=/2000x/article-new/2022/05/wwdc-live-stream.jpg,2022-06-09T10:05:34Z,"This week, Apple held a jam-packed WWDC keynote where it announced iOS 16, iPadOS 16, macOS Ventura, watchOS 9, the next-generation of Apple silicon with M2, a new redesigned MacBook Air, and a revam… [+3715 chars]"
61,ok,1947,"{'id': None, 'name': '9to5Mac'}",Zac Hall,Apple plans to bargain with Maryland retail store after union vote,"Apple intends to bargain with the newly formed labor union at its Maryland retail store, according to Reuters. Apple Inc will not challenge the results of a vote by workers at its Towson, Maryland, store to join a labor union and intends to participate in the…",https://9to5mac.com/2022/06/24/apple-union-bargaining/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/06/apple-store-union.jpeg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-06-24T20:57:30Z,"Apple intends to bargain with the newly formed labor union at its Maryland retail store, according to Reuters.
Apple Inc will not challenge the results of a vote by workers at its Towson, Maryland, … [+1147 chars]"
62,ok,1947,"{'id': None, 'name': 'MarketWatch'}",Emily Bary,The Ratings Game: Apple is the safest play in consumer hardware but isn’t immune to this one ‘growing risk’,"Apple Inc. faces risks from an expected slowdown in tech spending, but it's still the safest bet among consumer-hardware names, according to Morgan Stanley.",https://www.marketwatch.com/story/apple-is-the-safest-play-in-consumer-hardware-but-isnt-immune-to-this-one-growing-risk-11655311360,https://images.mktw.net/im-564714/social,2022-06-15T16:42:00Z,"Apple Inc. faces risks from an expected slowdown in tech spending, but its still the safest play among consumer-hardware names, according to Morgan Stanley. While low- and mid-range consumer spending… [+2260 chars]"
63,ok,1947,"{'id': 'time', 'name': 'Time'}",Jillian Deutsch / Bloomberg,Apple Products Set to Use Common Charging Point After EU Deal,All smartphones and tablets would have to use a common charger under a provisional European Union agreement clinched on Tuesday.,https://time.com/6185146/apple-chargers-eu-parliament/,https://api.time.com/wp-content/uploads/2022/06/apple-chargers-eu-parliament.jpg?quality=85&w=1200&h=628&crop=1,2022-06-07T20:26:50Z,"All smartphones and tablets would have to use a common charger under a provisional European Union agreement clinched on Tuesday.
The plan would force all companies—most notably Apple Inc.—to make ph… [+1649 chars]"
64,ok,1947,"{'id': None, 'name': 'Entrepreneur'}",Komal Bhattar,3 Buffett Stocks to Buy on the Dip,Warren Buffett’s strategic investment decisions have been a guide for retail inventors for decades. And we think investors should consider buying the dip in these fundamentally solid stocks from his...,https://www.entrepreneur.com/article/429495,https://assets.entrepreneur.com/providers/stocknews/hero-image-stocknews-429495.jpeg,2022-06-14T15:31:34Z,Warren Buffett's strategic investment decisions have been a guide for retail inventors for decades. And we think investors should consider buying the dip in these fundamentally solid stocks from his … [+6466 chars]
65,ok,1947,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",Scott Barlow,"'It could be a long, cold, summer for housing': BMO economist - The Globe and Mail","<ol><li>'It could be a long, cold, summer for housing': BMO economist  The Globe and Mail
</li><li>Canadian Real Estate's Worst Case Is A 30% Price Drop, Still Down By 2027: RBC - Better Dwelling  Better Dwelling
</li><li>Posthaste: So long, seller's market…",https://www.theglobeandmail.com/investing/markets/inside-the-market/article-it-could-be-a-long-cold-summer-for-housing-bmo-economist/,https://www.theglobeandmail.com/resizer/_xfq6fPUAGSW8O0eD9G-fBSv7ds=/1200x824/filters:quality(80)/cloudfront-us-east-1.images.arcpublishing.com/tgam/4TQ2KCX67FA7PNNMD2HOKUVKSA.jpg,2022-06-07T11:55:06Z,"A daily roundup of research and analysis from The Globe and Mails market strategist Scott Barlow
BMO chief strategist Brian Belski notes more difficult conditions for Canadian equity investors,
Whi… [+4425 chars]"
66,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures slip as tech-driven rally loses steam - Reuters,"U.S. stock index futures slipped on Wednesday as a rally in technology and growth stocks from the previous session eased, while higher oil prices stoked worries of a further rise in global inflation.",https://www.reuters.com/markets/europe/futures-slip-tech-driven-rally-loses-steam-2022-06-08/,https://www.reuters.com/resizer/LPvw_VKobY1p5RqiqtAnW0MuQQw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/XDGWLPUDWRJZFD74HS36QCZVTM.jpg,2022-06-08T11:12:00Z,"June 8 (Reuters) - U.S. stock index futures slipped on Wednesday as a rally in technology and growth stocks from the previous session eased, while higher oil prices stoked worries of a further rise i… [+1793 chars]"
67,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,"Futures rebound as Tesla, other growth stocks gain - Reuters.com","U.S. stock index futures rose on Thursday, led by Tesla and other growth shares following a broad selloff on Wall Street on worries over surging inflation and the path for interest rate hikes.",https://www.reuters.com/markets/europe/futures-rebound-tesla-other-growth-stocks-gain-2022-06-09/,https://www.reuters.com/resizer/xKeN3WiRK4ThFl12TVkDsOxvc-c=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GGPAT3SUDVMKDKXCDLG5XAXI2I.jpg,2022-06-09T11:24:00Z,"June 9 (Reuters) - U.S. stock index futures rose on Thursday, led by Tesla and other growth shares following a broad selloff on Wall Street on worries over surging inflation and the path for interest… [+2325 chars]"
68,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,Futures slump as recession fears loom - Reuters,"U.S. stock index futures fell sharply on Thursday, pointing to a reversal of the previous session's rally, as fears of a recession grew after the Federal Reserve's biggest rate hike in nearly three decades.",https://www.reuters.com/markets/europe/futures-slump-recession-fears-loom-2022-06-16/,https://www.reuters.com/resizer/yuYS4I-gZ50-zjI4JHRvKP5Op9U=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SFHCMBHGYRPUXCAMUI6M6XGD3A.jpg,2022-06-16T09:44:00Z,"June 16 (Reuters) - U.S. stock index futures fell sharply on Thursday, pointing to a reversal of the previous session's rally, as fears of a recession grew after the Federal Reserve's biggest rate hi… [+1751 chars]"
69,ok,1947,"{'id': 'reuters', 'name': 'Reuters'}",,New Zealand dairy and meat farmers disappointed in EU trade deal - Reuters,"New Zealand dairy, sheep and beef farmers are largely disappointed by the newly signed New Zealand-European Union free trade agreement, lamenting it provides little new access to the profitable market for meat and dairy.",https://www.reuters.com/markets/commodities/new-zealand-dairy-meat-farmers-disappointed-eu-trade-deal-2022-07-01/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=100,2022-07-01T03:25:00Z,"WELLINGTON, July 1 (Reuters) - New Zealand dairy, sheep and beef farmers are largely disappointed by the newly signed New Zealand-European Union free trade agreement, lamenting it provides little new… [+2212 chars]"
